,permalink,company_name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,days_in_op,first_funding_dayinop,last_funding_dayinop,sa_funded_at,sa_raised_amount_usd,sa_funded_daysop,ag_funded_at,ag_raised_amount_usd,ve_funded_at,ve_raised_amount_usd,cr_funded_at,cr_raised_amount_usd,cr_funded_daysop,ag_funded_daysop,ve_funded_daysop,CA,NY,MA,TX,WA,ave_inf_y,adj_base2018,sa_raised_amount_usd_adj,ag_raised_amount_usd_adj,ve_raised_amount_usd_adj,cr_raised_amount_usd_adj
2881,/company/greatpoint-energy,GreatPoint Energy,cleantech,562000000,operating,USA,MA,Boston,Cambridge,5,2004-01-01,1,2004-Q1,2004,2005-11-15,2012-02-17,2005-01-01,3561 days 00:00:00.000000000,684.0,2969 days 00:00:00.000000000,2005-11-15 00:00:00,7000000.0,684.0,0,0.0,2009-11-24 00:00:00,5000000.0,0,0.0,0.0,0.0,2154.0,0,0,1,0,0,18.08080808,0.75,5250000.0,0.0,3750000.0,0.0
2882,/company/greekdrop,Greekdrop,ecommerce,10000,operating,USA,CA,Sacramento,Davis,1,2012-08-01,8,2012-Q3,2012,2013-01-01,2013-01-01,2012-06-01,426 days 00:00:00.000000000,153.0,153 days 00:00:00.000000000,0,0.0,0.0,2013-01-01 00:00:00,10000.0,0,0.0,0,0.0,0.0,153.0,0.0,1,0,0,0,0,22.19131313,0.91,0.0,9100.0,0.0,0.0
2883,/company/green-dot-corporation,Green Dot Corporation,other,33000000,ipo,USA,CA,Los Angeles,Monrovia,4,1999-01-01,1,1999-Q1,1999,2001-01-01,2008-12-01,2011-02-01,5387 days 00:00:00.000000000,731.0,3622 days 00:00:00.000000000,2003-01-01 00:00:00,0.0,1461.0,2001-01-01 00:00:00,0.0,2008-12-01 00:00:00,13000000.0,0,0.0,0.0,731.0,3622.0,1,0,0,0,0,15.82828283,0.66,0.0,0.0,8580000.0,0.0
2884,/company/natureshare,Green Mountain Digital,social,6775000,operating,USA,VT,Woodstock,Woodstock,3,2009-01-01,1,2009-Q1,2009,2010-09-30,2013-08-20,2013-07-18,1734 days 00:00:00.000000000,637.0,1692 days 00:00:00.000000000,0,0.0,0.0,2010-09-30 00:00:00,1475000.0,2012-07-26 00:00:00,1500000.0,0,0.0,0.0,637.0,1302.0,0,0,0,0,0,20.67040404,0.85,0.0,1253750.0,1275000.0,0.0
2885,/company/green-throttle-games,Green Throttle Games,games_video,6000000,operating,USA,CA,SF Bay,Santa Clara,1,2012-02-01,2,2012-Q1,2012,2012-08-01,2012-08-01,2013-03-05,608 days 00:00:00.000000000,182.0,182 days 00:00:00.000000000,2012-08-01 00:00:00,6000000.0,182.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,22.19131313,0.91,5460000.0,0.0,0.0,0.0
2886,/company/greener-world-media,GreenBiz Group,cleantech,1400000,operating,USA,CA,SF Bay,Oakland,1,2000-06-21,6,2000-Q2,2000,2008-06-27,2008-06-27,2010-06-14,4850 days 00:00:00.000000000,2928.0,2928 days 00:00:00.000000000,2008-06-27 00:00:00,1400000.0,2928.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,16.39393939,0.68,952000.0000000001,0.0,0.0,0.0
2887,/company/greenbytes,GreenBytes,enterprise,31500000,operating,USA,RI,Providence,Providence,5,2007-01-01,1,2007-Q1,2007,2009-09-14,2013-04-03,2013-01-01,2465 days 00:00:00.000000000,987.0,2284 days 00:00:00.000000000,2009-09-14 00:00:00,11500000.0,987.0,0,0.0,2011-04-14 00:00:00,1000000.0,0,0.0,0.0,0.0,1564.0,0,0,0,0,0,19.94363636,0.82,9430000.0,0.0,820000.0,0.0
2888,/company/greencloud-technologies,Greencloud Technologies,enterprise,10902471,operating,USA,SC,Greenville,Greenville,4,2011-01-01,1,2011-Q1,2011,2011-09-01,2013-04-01,2013-04-01,1004 days 00:00:00.000000000,243.0,821 days 00:00:00.000000000,2011-09-01 00:00:00,1245000.0,243.0,0,0.0,2013-02-19 00:00:00,1332471.0,0,0.0,0.0,0.0,780.0,0,0,0,0,0,21.72111111,0.89,1108050.0,0.0,1185899.19,0.0
2889,/company/greengoose,GreenGoose!,hardware,1200000,closed,USA,CA,SF Bay,San Francisco,2,2010-01-01,1,2010-Q1,2010,2011-01-01,2011-02-23,2012-01-01,1369 days 00:00:00.000000000,365.0,418 days 00:00:00.000000000,0,0.0,0.0,2011-01-01 00:00:00,1200000.0,0,0.0,0,0.0,0.0,365.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,1044000.0,0.0,0.0
2890,/company/greenlink-networks,GreenLink Networks,consulting,3500000,operating,USA,PA,Philadelphia,Wayne,1,2006-01-01,1,2006-Q1,2006,2009-08-13,2009-08-13,2011-01-01,2830 days 00:00:00.000000000,1320.0,1320 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2009-08-13 00:00:00,3500000.0,0,0.0,0.0,0.0,1320.0,0,0,0,0,0,19.36363636,0.8,0.0,0.0,2800000.0,0.0
2891,/company/greennote,GreenNote,web,4200000,acquired,USA,CA,Mather,Mather,1,2007-04-01,4,2007-Q2,2007,2007-10-01,2007-10-01,2012-10-01,2375 days 00:00:00.000000000,183.0,183 days 00:00:00.000000000,2007-10-01 00:00:00,4200000.0,183.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.94363636,0.82,3444000.0,0.0,0.0,0.0
2892,/company/greenplum,Greenplum Software,software,61000000,acquired,USA,CA,SF Bay,San Mateo,4,2003-06-01,6,2003-Q2,2003,2006-03-01,2008-01-01,2012-08-14,3775 days 00:00:00.000000000,1004.0,1675 days 00:00:00.000000000,2006-03-01 00:00:00,15000000.0,1004.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.58181818,0.73,10950000.0,0.0,0.0,0.0
2893,/company/greenray-solar,GreenRay Solar,cleantech,4000000,operating,USA,MA,Boston,Westford,2,2006-01-01,1,2006-Q1,2006,2009-07-01,2009-07-15,2006-01-01,2830 days 00:00:00.000000000,1277.0,1291 days 00:00:00.000000000,2009-07-01 00:00:00,2000000.0,1277.0,0,0.0,2009-07-15 00:00:00,2000000.0,0,0.0,0.0,0.0,1291.0,0,0,1,0,0,19.36363636,0.8,1600000.0,0.0,1600000.0,0.0
2894,/company/greenroad-technologies,GreenRoad Technologies,cleantech,58400000,operating,USA,CA,SF Bay,Redwood Shores,5,2006-01-01,1,2006-Q1,2006,2005-12-19,2011-05-19,2010-09-01,2830 days 00:00:00.000000000,-13.0,1964 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-02-22 00:00:00,23000000.0,0,0.0,0.0,0.0,1513.0,1,0,0,0,0,19.36363636,0.8,0.0,0.0,18400000.0,0.0
2895,/company/greenvity-communications,Greenvity Communications,cleantech,7000000,operating,USA,CA,SF Bay,Milpitas,1,2010-01-01,1,2010-Q1,2010,2011-06-06,2011-06-06,2011-06-06,1369 days 00:00:00.000000000,521.0,521 days 00:00:00.000000000,2011-06-06 00:00:00,7000000.0,521.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,6090000.0,0.0,0.0,0.0
2896,/company/greenvolts,GreenVolts,cleantech,81800000,operating,USA,CA,SF Bay,Fremont,4,2005-01-01,1,2005-Q1,2005,2008-09-01,2011-12-19,2011-12-01,3195 days 00:00:00.000000000,1339.0,2543 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-12-19 00:00:00,35000000.0,0,0.0,0.0,0.0,2543.0,1,0,0,0,0,18.72727273,0.78,0.0,0.0,27300000.0,0.0
2897,/company/greenwave-reality,GreenWave Reality,cleantech,30750672,operating,USA,CA,Los Angeles,Irvine,3,2008-01-01,1,2008-Q1,2008,2010-06-17,2013-09-13,2012-10-01,2100 days 00:00:00.000000000,898.0,2082 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-06-17 00:00:00,11000000.0,0,0.0,0.0,0.0,898.0,1,0,0,0,0,20.74777778,0.85,0.0,0.0,9350000.0,0.0
2898,/company/greenway-medical-technologies,Greenway Medical Technologies,software,22000000,operating,USA,GA,Atlanta,Carrollton,1,1998-01-01,1,1998-Q1,1998,2006-11-01,2006-11-01,2012-01-18,5752 days 00:00:00.000000000,3226.0,3226 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2006-11-01 00:00:00,22000000.0,0,0.0,0.0,0.0,3226.0,0,0,0,0,0,15.46464646,0.65,0.0,0.0,14300000.0,0.0
2899,/company/gremln,Gremln,software,700000,operating,USA,MO,Saint Louis,St. Louis,1,2009-09-01,9,2009-Q3,2009,2012-12-24,2012-12-24,2009-09-01,1491 days 00:00:00.000000000,1210.0,1210 days 00:00:00.000000000,0,0.0,0.0,2012-12-24 00:00:00,700000.0,0,0.0,0,0.0,0.0,1210.0,0.0,0,0,0,0,0,20.67040404,0.85,0.0,595000.0,0.0,0.0
2900,/company/grid2home,Grid2Home,software,6649999,operating,USA,CA,San Diego,San Diego,4,2007-01-01,1,2007-Q1,2007,2009-10-08,2012-04-30,2011-06-03,2465 days 00:00:00.000000000,1011.0,1946 days 00:00:00.000000000,2012-04-30 00:00:00,2049999.0,1946.0,2010-09-15 00:00:00,0.0,2009-10-08 00:00:00,4600000.0,0,0.0,0.0,1353.0,1011.0,1,0,0,0,0,19.94363636,0.82,1680999.18,0.0,3772000.0,0.0
2901,/company/gridapp-systems,GridApp Systems,software,5000000,acquired,USA,NY,New York,New York,1,2002-01-01,1,2002-Q1,2002,2005-07-02,2005-07-02,2010-12-03,4291 days 00:00:00.000000000,1278.0,1278 days 00:00:00.000000000,2005-07-02 00:00:00,5000000.0,1278.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,17.16969697,0.71,3550000.0,0.0,0.0,0.0
2902,/company/gridco,Gridco,cleantech,20500000,operating,USA,MA,Boston,Woburn,2,2010-01-01,1,2010-Q1,2010,2011-07-11,2012-04-18,2012-01-01,1369 days 00:00:00.000000000,556.0,838 days 00:00:00.000000000,2011-07-11 00:00:00,12500000.0,556.0,0,0.0,2012-04-18 00:00:00,8000000.0,0,0.0,0.0,0.0,838.0,0,0,1,0,0,21.02585859,0.87,10875000.0,0.0,6960000.0,0.0
2903,/company/gridnetworks,GridNetworks,network_hosting,30000000,operating,USA,WA,Seattle,Seattle,4,2004-01-01,1,2004-Q1,2004,2006-01-01,2008-05-20,2008-03-10,3561 days 00:00:00.000000000,731.0,1601 days 00:00:00.000000000,2007-10-01 00:00:00,19000000.0,1369.0,2006-01-01 00:00:00,500000.0,0,0.0,0,0.0,0.0,731.0,0.0,0,0,0,0,1,18.08080808,0.75,14250000.0,375000.0,0.0,0.0
2904,/company/gridstore,Gridstore,network_hosting,14470400,operating,USA,CA,SF Bay,Mountain View,2,2009-01-01,1,2009-Q1,2009,2010-12-29,2012-10-15,2012-11-02,1734 days 00:00:00.000000000,727.0,1383 days 00:00:00.000000000,2010-12-29 00:00:00,14470400.0,727.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,20.67040404,0.85,12299840.0,0.0,0.0,0.0
2905,/company/gridx,GridX,software,500000,operating,USA,CA,SF Bay,Sunnyvale,1,2010-01-01,1,2010-Q1,2010,2013-04-15,2013-04-15,2010-01-01,1369 days 00:00:00.000000000,1200.0,1200 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,0.0,0.0,0.0
2906,/company/gripeo,GripeO,web,50000,operating,USA,NY,Buffalo,Buffalo,1,2012-08-01,8,2012-Q3,2012,2013-05-02,2013-05-02,2013-02-01,426 days 00:00:00.000000000,274.0,274 days 00:00:00.000000000,0,0.0,0.0,2013-05-02 00:00:00,50000.0,0,0.0,0,0.0,0.0,274.0,0.0,0,1,0,0,0,22.19131313,0.91,0.0,45500.0,0.0,0.0
2907,/company/grocery-shopping-network,Grocery Shopping Network,software,7000000,operating,USA,MN,Minneapolis,Minneapolis,1,1996-04-01,4,1996-Q2,1996,2007-08-30,2007-08-30,2011-11-01,6392 days 00:00:00.000000000,4168.0,4168 days 00:00:00.000000000,2007-08-30 00:00:00,7000000.0,4168.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.84848485,0.62,4340000.0,0.0,0.0,0.0
2908,/company/grocio,Grocio,web,1375000,operating,USA,OK,Tulsa,Tulsa,3,2007-06-01,6,2007-Q2,2007,2008-11-19,2010-07-20,2007-06-01,2314 days 00:00:00.000000000,537.0,1145 days 00:00:00.000000000,2010-07-20 00:00:00,1245000.0,1145.0,2008-11-19 00:00:00,130000.0,0,0.0,0,0.0,0.0,537.0,0.0,0,0,0,0,0,19.94363636,0.82,1020899.9999999999,106600.0,0.0,0.0
2909,/company/grockit,Grockit,social,44700000,acquired,USA,CA,SF Bay,San Francisco,6,2006-12-01,12,2006-Q4,2006,2007-01-01,2012-12-19,2013-09-18,2496 days 00:00:00.000000000,31.0,2210 days 00:00:00.000000000,2007-06-01 00:00:00,2300000.0,182.0,2007-01-01 00:00:00,400000.0,2012-12-19 00:00:00,20000000.0,0,0.0,0.0,31.0,2210.0,1,0,0,0,0,19.36363636,0.8,1840000.0,320000.0,16000000.0,0.0
2910,/company/grooveshark,Grooveshark,web,1000000,operating,USA,FL,Gainesville,Gainesville,1,2006-03-01,3,2006-Q1,2006,2007-01-01,2007-01-01,2013-07-23,2771 days 00:00:00.000000000,306.0,306 days 00:00:00.000000000,0,0.0,0.0,2007-01-01 00:00:00,1000000.0,0,0.0,0,0.0,0.0,306.0,0.0,0,0,0,0,0,19.36363636,0.8,0.0,800000.0,0.0,0.0
2911,/company/grosocial,GroSocial,software,2200000,acquired,USA,UT,Salt Lake City,Orem,3,2010-08-01,8,2010-Q3,2010,2011-10-19,2012-06-05,2013-01-22,1157 days 00:00:00.000000000,444.0,674 days 00:00:00.000000000,0,0.0,0.0,2011-10-19 00:00:00,2200000.0,0,0.0,0,0.0,0.0,444.0,0.0,0,0,0,0,0,21.02585859,0.87,0.0,1914000.0,0.0,0.0
2912,/company/grou-ps,GROU.PS,software,5000000,operating,USA,CA,SF Bay,Palo Alto,3,2005-01-01,1,2005-Q1,2005,2008-06-01,2011-03-01,2012-10-17,3195 days 00:00:00.000000000,1247.0,2250 days 00:00:00.000000000,2009-06-25 00:00:00,1500000.0,1636.0,2008-06-01 00:00:00,500000.0,0,0.0,0,0.0,0.0,1247.0,0.0,1,0,0,0,0,18.72727273,0.78,1170000.0,390000.0,0.0,0.0
2913,/company/ground-truth,Ground Truth,mobile,7000000,operating,USA,WA,Seattle,Seattle,1,2008-01-01,1,2008-Q1,2008,2010-04-27,2010-04-27,2012-12-05,2100 days 00:00:00.000000000,847.0,847 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,20.74777778,0.85,0.0,0.0,0.0,0.0
2914,/company/ground-zero-group-corporation,Ground Zero Group Corporation,consulting,5000,closed,USA,MN,Minneapolis,Minneapolis,1,2009-05-25,5,2009-Q2,2009,2009-05-25,2009-05-25,2009-05-25,1590 days 00:00:00.000000000,0.0,0 days 00:00:00.000000000,0,0.0,0.0,2009-05-25 00:00:00,5000.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.67040404,0.85,0.0,4250.0,0.0,0.0
2915,/company/groundcntrl,GroundCntrl,mobile,1000000,operating,USA,CA,SF Bay,Los Altos,1,2010-01-01,1,2010-Q1,2010,2013-03-25,2013-03-25,2012-01-01,1369 days 00:00:00.000000000,1179.0,1179 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2013-03-25 00:00:00,1000000.0,0,0.0,0.0,0.0,1179.0,1,0,0,0,0,21.02585859,0.87,0.0,0.0,870000.0,0.0
2916,/company/groundedpower,GroundedPower,cleantech,918000,acquired,USA,MA,Boston,Gloucester,1,2008-01-01,1,2008-Q1,2008,2010-01-07,2010-01-07,2010-10-22,2100 days 00:00:00.000000000,737.0,737 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-01-07 00:00:00,918000.0,0,0.0,0.0,0.0,737.0,0,0,1,0,0,20.74777778,0.85,0.0,0.0,780300.0,0.0
2917,/company/groundlink,GroundLink,web,20000000,operating,USA,NY,New York,New York,1,2004-07-10,7,2004-Q3,2004,2008-04-05,2008-04-05,2012-10-01,3370 days 00:00:00.000000000,1365.0,1365 days 00:00:00.000000000,2008-04-05 00:00:00,20000000.0,1365.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,18.08080808,0.75,15000000.0,0.0,0.0,0.0
2918,/company/groundwork-open-source,GroundWork,software,26000000,operating,USA,CA,SF Bay,San Francisco,3,2004-01-01,1,2004-Q1,2004,2005-03-30,2009-10-13,2006-01-01,3561 days 00:00:00.000000000,454.0,2112 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.08080808,0.75,0.0,0.0,0.0,0.0
2919,/company/group-commerce,Group Commerce,public_relations,39000000,operating,USA,NY,New York,New York,3,2010-03-01,3,2010-Q1,2010,2010-06-01,2012-05-29,2012-05-01,1310 days 00:00:00.000000000,92.0,820 days 00:00:00.000000000,2010-06-01 00:00:00,8000000.0,92.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.02585859,0.87,6960000.0,0.0,0.0,0.0
2920,/company/groupflier,GroupFlier,messaging,500000,operating,USA,MD,Washington DC,Bethesda,1,2010-01-01,1,2010-Q1,2010,2010-11-24,2010-11-24,2011-04-08,1369 days 00:00:00.000000000,327.0,327 days 00:00:00.000000000,0,0.0,0.0,2010-11-24 00:00:00,500000.0,0,0.0,0,0.0,0.0,327.0,0.0,0,0,0,0,0,21.02585859,0.87,0.0,435000.0,0.0,0.0
2921,/company/groupgifting-com,GroupGifting.com DBA eGifter,software,724900,operating,USA,NY,Melville,Melville,2,2011-01-01,1,2011-Q1,2011,2011-02-11,2013-02-11,2012-07-01,1004 days 00:00:00.000000000,41.0,772 days 00:00:00.000000000,0,0.0,0.0,2011-02-11 00:00:00,724900.0,0,0.0,0,0.0,0.0,41.0,0.0,0,1,0,0,0,21.72111111,0.89,0.0,645161.0,0.0,0.0
2922,/company/groupize-com,Groupize.com,hospitality,2000000,operating,USA,MA,Boston,Gloucester,1,2009-01-01,1,2009-Q1,2009,2013-07-10,2013-07-10,2012-01-01,1734 days 00:00:00.000000000,1651.0,1651 days 00:00:00.000000000,2013-07-10 00:00:00,2000000.0,1651.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,20.67040404,0.85,1700000.0,0.0,0.0,0.0
2923,/company/grouply,Grouply,network_hosting,2600000,acquired,USA,CA,SF Bay,Redwood City,3,2006-03-01,3,2006-Q1,2006,2007-06-01,2008-01-14,2011-04-04,2771 days 00:00:00.000000000,457.0,684 days 00:00:00.000000000,2008-01-14 00:00:00,1300000.0,684.0,2007-06-01 00:00:00,1300000.0,0,0.0,0,0.0,0.0,457.0,0.0,1,0,0,0,0,19.36363636,0.8,1040000.0,1040000.0,0.0,0.0
2924,/company/groupme,GroupMe,messaging,11450000,acquired,USA,NY,New York,New York,2,2010-05-01,5,2010-Q2,2010,2010-08-25,2011-01-04,2013-03-07,1249 days 00:00:00.000000000,116.0,248 days 00:00:00.000000000,0,0.0,0.0,2010-08-25 00:00:00,850000.0,0,0.0,0,0.0,0.0,116.0,0.0,0,1,0,0,0,21.02585859,0.87,0.0,739500.0,0.0,0.0
2925,/company/groupon,Groupon,web,1137000000,acquired,USA,IL,Chicago,Chicago,6,2008-11-11,11,2008-Q4,2008,2007-01-01,2011-02-25,2013-09-18,1785 days 00:00:00.000000000,-680.0,836 days 00:00:00.000000000,2008-01-01 00:00:00,4800000.0,-315.0,2007-01-01 00:00:00,1000000.0,2011-02-25 00:00:00,16200000.0,0,0.0,0.0,-680.0,836.0,0,0,0,0,0,20.74777778,0.85,4080000.0,850000.0,13770000.0,0.0
2926,/company/groupprice,GroupPrice,software,600000,operating,USA,CA,SF Bay,Redwood City,1,2010-06-04,6,2010-Q2,2010,2012-01-01,2012-01-01,2011-07-12,1215 days 00:00:00.000000000,576.0,576 days 00:00:00.000000000,0,0.0,0.0,2012-01-01 00:00:00,600000.0,0,0.0,0,0.0,0.0,576.0,0.0,1,0,0,0,0,21.02585859,0.87,0.0,522000.0,0.0,0.0
2927,/company/collectivex,Groupsite,software,2000000,operating,USA,CA,SF Bay,Palo Alto,1,2006-05-01,5,2006-Q2,2006,2009-12-01,2009-12-01,2011-04-01,2710 days 00:00:00.000000000,1310.0,1310 days 00:00:00.000000000,2009-12-01 00:00:00,2000000.0,1310.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.36363636,0.8,1600000.0,0.0,0.0,0.0
2928,/company/grouptalent,GroupTalent,software,1000000,operating,USA,WA,Seattle,Seattle,2,2011-03-01,3,2011-Q1,2011,2011-11-01,2013-02-14,2013-04-23,945 days 00:00:00.000000000,245.0,716 days 00:00:00.000000000,0,0.0,0.0,2011-11-01 00:00:00,1000000.0,0,0.0,0,0.0,0.0,245.0,0.0,0,0,0,0,1,21.72111111,0.89,0.0,890000.0,0.0,0.0
2929,/company/grovo,Grovo,web,5500000,operating,USA,NY,New York,New York,1,2010-07-01,7,2010-Q3,2010,2013-07-17,2013-07-17,2013-03-01,1188 days 00:00:00.000000000,1112.0,1112 days 00:00:00.000000000,2013-07-17 00:00:00,5500000.0,1112.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,21.02585859,0.87,4785000.0,0.0,0.0,0.0
2930,/company/growers-secret,Grower's Secret,cleantech,1587500,operating,USA,CA,SF Bay,San Francisco,2,1998-06-01,6,1998-Q2,1998,2011-05-01,2011-11-21,2013-01-30,5601 days 00:00:00.000000000,4717.0,4921 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2011-05-01 00:00:00,525000.0,0,0.0,0.0,0.0,4717.0,1,0,0,0,0,15.46464646,0.65,0.0,0.0,341250.0,0.0
2931,/company/grubhub,GrubHub,hospitality,84100000,operating,USA,IL,Chicago,Chicago,6,2004-01-01,1,2004-Q1,2004,2007-11-01,2013-08-21,2013-05-20,3561 days 00:00:00.000000000,1400.0,3520 days 00:00:00.000000000,2007-11-01 00:00:00,1100000.0,1400.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.08080808,0.75,825000.0,0.0,0.0,0.0
2932,/company/grubwithus,Grubwithus,web,9360573,operating,USA,CA,Venice,Venice,2,2010-08-01,8,2010-Q3,2010,2011-05-01,2012-06-15,2012-05-30,1157 days 00:00:00.000000000,273.0,684 days 00:00:00.000000000,2011-05-01 00:00:00,1600000.0,273.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,21.02585859,0.87,1392000.0,0.0,0.0,0.0
2933,/company/gryphon-networks,Gryphon Networks,enterprise,7000000,operating,USA,MA,Boston,Norwood,1,1995-01-01,1,1995-Q1,1995,2010-01-15,2010-01-15,2009-06-01,6848 days 00:00:00.000000000,5493.0,5493 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-01-15 00:00:00,7000000.0,0,0.0,0.0,0.0,5493.0,0,0,1,0,0,14.39393939,0.6,0.0,0.0,4200000.0,0.0
2934,/company/gt-nexus,GT Nexus,software,6000000,operating,USA,CA,SF Bay,Oakland,1,1998-01-01,1,1998-Q1,1998,2007-04-01,2007-04-01,2013-01-01,5752 days 00:00:00.000000000,3377.0,3377 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2007-04-01 00:00:00,6000000.0,0,0.0,0.0,0.0,3377.0,1,0,0,0,0,15.46464646,0.65,0.0,0.0,3900000.0,0.0
2935,/company/gt-solar,GT Solar,cleantech,40000000,ipo,USA,NH,Merrimack,Merrimack,1,1994-01-01,1,1994-Q1,1994,2010-01-19,2010-01-19,2011-07-05,7213 days 00:00:00.000000000,5862.0,5862 days 00:00:00.000000000,0,0.0,0.0,0,0.0,2010-01-19 00:00:00,40000000.0,0,0.0,0.0,0.0,5862.0,0,0,0,0,0,13.96969697,0.59,0.0,0.0,23600000.0,0.0
2936,/company/gtrot,gtrot,web,1560000,operating,USA,IL,Chicago,Chicago,2,2009-02-19,2,2009-Q1,2009,2011-02-21,2011-05-23,2012-04-10,1685 days 00:00:00.000000000,732.0,823 days 00:00:00.000000000,0,0.0,0.0,2011-02-21 00:00:00,560000.0,2011-05-23 00:00:00,1000000.0,0,0.0,0.0,732.0,823.0,0,0,0,0,0,20.67040404,0.85,0.0,476000.0,850000.0,0.0
2937,/company/guardiananalytics,Guardian Analytics,security,33750000,operating,USA,CA,SF Bay,Mountain View,5,2005-01-01,1,2005-Q1,2005,2006-01-01,2012-12-04,2010-03-01,3195 days 00:00:00.000000000,365.0,2894 days 00:00:00.000000000,2006-01-01 00:00:00,1250000.0,365.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,18.72727273,0.78,975000.0,0.0,0.0,0.0
2938,/company/guardianedge-technologies,GuardianEdge Technologies,software,19500000,acquired,USA,CA,SF Bay,San Mateo,3,2002-01-01,1,2002-Q1,2002,2005-06-06,2007-07-23,2009-11-01,4291 days 00:00:00.000000000,1252.0,2029 days 00:00:00.000000000,2005-06-06 00:00:00,6000000.0,1252.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,17.16969697,0.71,4260000.0,0.0,0.0,0.0
2939,/company/guardium,Guardium,search,11800000,acquired,USA,MA,Boston,Waltham,2,2002-01-01,1,2002-Q1,2002,2005-08-12,2006-05-17,2009-11-30,4291 days 00:00:00.000000000,1319.0,1597 days 00:00:00.000000000,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,17.16969697,0.71,0.0,0.0,0.0,0.0
2940,/company/guardtime,Guardtime,software,8000000,operating,USA,CA,SF Bay,Palo Alto,1,2006-05-10,5,2006-Q2,2006,2010-04-10,2010-04-10,2009-12-22,2701 days 00:00:00.000000000,1431.0,1431 days 00:00:00.000000000,2010-04-10 00:00:00,8000000.0,1431.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.36363636,0.8,6400000.0,0.0,0.0,0.0
2941,/company/guavus,Guavus,analytics,80512816,operating,USA,CA,SF Bay,San Mateo,5,2006-02-01,2,2006-Q1,2006,2011-10-09,2013-06-10,2013-01-23,2799 days 00:00:00.000000000,2076.0,2686 days 00:00:00.000000000,2013-06-10 00:00:00,1512816.0,2686.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,19.36363636,0.8,1210252.8,0.0,0.0,0.0
2942,/company/guerillapps,Guerillapps,games_video,500000,operating,USA,NY,New York,New York,1,2008-05-01,5,2008-Q2,2008,2010-12-01,2010-12-01,2012-01-01,1979 days 00:00:00.000000000,944.0,944 days 00:00:00.000000000,0,0.0,0.0,2010-12-01 00:00:00,500000.0,0,0.0,0,0.0,0.0,944.0,0.0,0,1,0,0,0,20.74777778,0.85,0.0,425000.0,0.0,0.0
